position	smiles	name
_Q1_neg_B3_	CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CSC12)c1csc(N)n1	zzz
_Q4_neg_B3_	CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1	zzz
_Q3_neg_D5_	CC(C)(O/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O	zzz
_Q2_neg_F3_	CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1	zzz
_Q2_neg_H2_	Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1	zzz
_Q4_neg_G1_	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC	zzz
_Q1_neg_F3_	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1	zzz
_Q2_neg_C3_	C/C=C(\C)C(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C	zzz
_Q3_neg_A5_	CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1	zzz
_Q3_neg_D4_	COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C	zzz
_Q2_neg_B2_	O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	zzz
_Q2_neg_G4_	CCCCCCCCCCCCCCCC[N+](C)(C)C	zzz
_Q1_neg_A5_	CCCCCCCCCCCCCCCC[n+]1ccccc1	zzz
_Q4_neg_B1_	COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2	zzz
_Q1_neg_F1_	CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21	zzz
_Q3_neg_A2_	Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1	zzz
_Q3_neg_H3_	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	zzz
_Q3_neg_E2_	O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	zzz
_Q3_neg_H3_	CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1	zzz
_Q3_neg_G4_	Cc1cc(O)ccc1Cl	zzz
_Q2_neg_C1_	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	zzz
_Q2_neg_B4_	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	zzz
_Q1_neg_H3_	NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	zzz
_Q3_neg_A3_	Oc1c(Cl)cc(Cl)c2cccnc12	zzz
_Q3_neg_H3_	CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1	zzz
_Q1_neg_E4_	CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	zzz
_Q3_neg_G4_	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	zzz
_Q2_neg_F2_	CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21	zzz
_Q2_neg_C4_	Cc1ccc2c(Cl)cc(Cl)c(O)c2n1	zzz
_Q3_neg_F4_	CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12	zzz
_Q3_neg_C4_	O=c1[nH]c2cc(Cl)ccc2o1	zzz
_Q4_neg_E4_	C[N+](C)(C)CCO.[Cl-]	zzz
_Q2_neg_A12_	O=c1ccoc2ccccc12	zzz
_Q3_neg_D4_	O=C(O)c1cc(=O)c2ccccc2o1	zzz
_Q1_neg_D4_	Cc1cc(C2CCCCC2)n(O)c(=O)c1	zzz
_Q4_neg_D4_	Cc1cc(C2CCCCC2)n(O)c(=O)c1	zzz
_Q3_neg_E2_	Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1	zzz
_Q3_neg_F3_	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O	zzz
_Q2_neg_F2_	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1	zzz
_Q4_neg_B2_	O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	zzz
_Q2_neg_D3_	CN/C(=N\C#N)NCCSCc1nc[nH]c1C	zzz
_Q2_neg_G1_	C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12	zzz
_Q1_neg_G4_	COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC	zzz
_Q1_neg_H5_	CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	zzz
_Q4_neg_G3_	O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	zzz
_Q2_neg_B3_	COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC	zzz
_Q1_neg_E3_	N[Pt](N)(Cl)Cl	zzz
_Q3_neg_B2_	O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO	zzz
_Q2_neg_G2_	Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	zzz
_Q4_neg_B3_	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	zzz
_Q2_neg_G3_	CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	zzz
_Q3_neg_B3_	CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	zzz
_Q4_neg_B4_	CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1	zzz
_Q3_neg_B4_	NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1	zzz
_Q3_neg_F5_	NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1	zzz
_Q3_neg_B4_	CCC[C@@H]1C[C@@H](C(=O)N[C@H](C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1	zzz
_Q1_neg_D5_	CCC[C@@H]1C[C@@H](C(=O)N[C@H](C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1	zzz
_Q2_neg_H4_	CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O	zzz
_Q1_neg_C4_	CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1	zzz
_Q2_neg_G4_	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	zzz
_Q3_neg_D4_	O=P(O)(O)C(Cl)(Cl)P(=O)(O)O	zzz
_Q4_neg_G1_	O=P(O)(O)C(Cl)(Cl)P(=O)(O)O	zzz
_Q3_neg_D2_	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	zzz
_Q1_neg_H4_	CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1	zzz
_Q2_neg_C3_	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	zzz
_Q1_neg_H4_	CC(C)(Oc1ccc(Cl)cc1)C(=O)O	zzz
_Q3_neg_D5_	CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1	zzz
_Q3_neg_G3_	CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1	zzz
_Q3_neg_G3_	CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21	zzz
_Q1_neg_F5_	Clc1cccc(Cl)c1NC1=NCCN1	zzz
_Q2_neg_A5_	C[C@@H]1CCC[C@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1	zzz
_Q4_neg_G2_	COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1	zzz
_Q2_neg_C5_	C#CCN(C)CCCOc1ccc(Cl)cc1Cl	zzz
_Q2_neg_D4_	CC(C)NCC(O)c1ccccc1Cl	zzz
_Q3_neg_E4_	Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O	zzz
_Q1_neg_B5_	Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	zzz
_Q4_neg_F4_	Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	zzz
_Q2_neg_E2_	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	zzz
_Q4_neg_B3_	Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	zzz
_Q3_neg_A5_	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	zzz
_Q2_neg_A4_	CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1	zzz
_Q1_neg_B5_	C	zzz
_Q3_neg_H5_	CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O	zzz
_Q1_neg_F2_	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O	zzz
_Q4_neg_A3_	Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2	zzz
_Q4_neg_E1_	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O	zzz
_Q1_neg_C1_	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO	zzz
_Q1_neg_E4_	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C	zzz
_Q4_neg_A4_	O=c1ccc2ccccc2o1	zzz
_Q3_neg_H1_	COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1	zzz
_Q4_neg_F1_	Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O	zzz
_Q4_neg_H1_	COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12	zzz
_Q2_neg_A1_	O=C(O)CCCCC(CCSCc1ccccc1)SCc1ccccc1	zzz
_Q3_neg_A2_	CN1CC(=O)NC1=N	zzz
_Q3_neg_A4_	CN1CC(=O)NC1=N	zzz
_Q4_neg_A1_	C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21	zzz
_Q2_neg_F2_	C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	zzz
_Q3_neg_E3_	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1	zzz
_Q4_neg_D1_	COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1	zzz
_Q4_neg_C3_	COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O	zzz
_Q1_neg_E1_	C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13	zzz
_Q2_neg_D1_	Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1	zzz
_Q3_neg_F4_	O=S(=O)(O)NC1CCCCC1	zzz
_Q1_neg_H4_	CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1	zzz
_P5_neg_A1_	COc1cc(C2C(C(=O)OC3CCCCC3)=C(C)NC3=C2C(=O)CC(c2ccccc2)C3)cc(Br)c1O	zzz
_Q3_neg_C6_	COc1cc(C2C(C(=O)OC3CCCCC3)=C(C)NC3=C2C(=O)CC(c2ccccc2)C3)cc(Cl)c1O	zzz
_Q3_neg_H6_	C[N+]12CCCCC1C(COC1CCCCC1)CCC2	zzz
_Q4_neg_H5_	COc1cc(C2NC(=O)NC(C)=C2C(=O)OC2CCCCCCC2)cc(Cl)c1O	zzz
_P5_neg_G2_	CCOc1cc(C2NC(=O)NC(C)=C2C(=O)OC2CCCCCCC2)ccc1O	zzz
_Q3_neg_F6_	COc1cc(C2C(C(=O)OC3CCCC3)=C(C)NC3=C2C(=O)CC(C)(C)C3)cc(Br)c1O	zzz
_Q2_neg_A6_	COc1cc(C2C(C(=O)OC3CCCC3)=C(C)NC3=C2C(=O)CCC3)cc(Cl)c1O	zzz
_Q4_neg_G12_	c1ccc2c(NC3CCCC3)nc(N3CCNCC3)nc2c1	zzz
_Q4_neg_G3_	O=P1(N(CCCl)CCCl)NCCCO1	zzz
_Q1_neg_G3_	C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	zzz
_Q2_neg_D3_	CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1	zzz
_Q2_neg_B4_	Nc1nc(N)nc(NC2CC2)n1	zzz
_P5_neg_D5_	NC(CCSCC(N)C(=O)O)C(=O)O	zzz
_Q1_neg_A5_	NCCS	zzz
_Q1_neg_D3_	Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1	zzz
_Q2_neg_E3_	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	zzz
_Q1_neg_D2_	OCC1O[C@@H](O[C@@H]2C(CO)O[C@@H](O)C(O)[C@@H]2O)C(O)[C@H](O)[C@@H]1O	zzz
_Q1_neg_F4_	CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1	zzz
_Q3_neg_H2_	CN(C)/N=N/c1[nH]cnc1C(N)=O	zzz
_Q2_neg_G1_	O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO	zzz
_Q1_neg_F1_	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	zzz
_Q4_neg_F3_	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	zzz
_Q1_neg_F1_	CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1	zzz
_Q3_neg_B4_	CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1	zzz
_Q3_neg_D1_	CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O	zzz
_Q1_neg_E1_	CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1	zzz
_Q3_neg_F1_	Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1	zzz
_Q3_neg_A3_	CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1	zzz
_Q2_neg_F3_	CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC(C(=O)OC(C)(C)C)c1ccccc1	zzz
_Q1_neg_E3_	CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C	zzz
_Q1_neg_D1_	CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2	zzz
_Q2_neg_D4_	NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1	zzz
_Q3_neg_C1_	CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1	zzz
_Q1_neg_D3_	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1	zzz
_Q3_neg_D5_	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	zzz
_Q3_neg_B4_	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1	zzz
_Q2_neg_G3_	NC1CONC1=O	zzz
_Q3_neg_C4_	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	zzz
_Q2_neg_C1_	CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F	zzz
_Q4_neg_B2_	Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	zzz
_Q1_neg_D5_	CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC	zzz
_Q1_neg_G3_	O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1	zzz
_Q4_neg_B4_	Cc1c(O)c(=O)ccn1C	zzz
_Q3_neg_H3_	CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C	zzz
_Q1_neg_E1_	CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1	zzz
_Q2_neg_H1_	C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	zzz
_Q3_neg_H4_	C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12	zzz
_Q3_neg_H4_	Oc1ccc(OC2CCCCO2)cc1	zzz
_Q4_neg_C4_	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	zzz
_Q2_neg_F4_	Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21	zzz
_Q4_neg_H4_	Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	zzz
_Q1_neg_C3_	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	zzz
_Q3_neg_F3_	Cc1cccc(Cc2c[nH]cn2)c1C	zzz
_Q4_neg_E2_	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	zzz
_Q3_neg_H4_	CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	zzz
_Q3_neg_D4_	Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1	zzz
_Q3_neg_A5_	Cc1cccc([C@H](C)c2cnc[nH]2)c1C	zzz
_Q1_neg_C4_	Cc1cccc([C@H](C)c2cnc[nH]2)c1C	zzz
_Q2_neg_C2_	C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	zzz
_Q3_neg_F3_	O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	zzz
_Q3_neg_H6_	CC(C[N+]1(C)CCCCC1)OC(=O)CCCCC(=O)OC(C)C[N+]1(C)CCCCC1	zzz
_Q1_neg_G1_	CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12	zzz
_Q1_neg_E5_	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21	zzz
_Q4_neg_F4_	c1ccc2c(c1)sc1ccccc12	zzz
_Q2_neg_B4_	CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	zzz
_Q3_neg_F5_	CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C	zzz
_Q1_neg_D4_	NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1	zzz
_Q1_neg_C4_	N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl	zzz
_Q4_neg_D3_	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	zzz
_Q4_neg_A4_	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	zzz
_Q2_neg_E4_	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	zzz
_Q3_neg_H4_	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+]	zzz
_Q2_neg_B5_	CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1	zzz
_Q1_neg_G3_	O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1	zzz
_Q2_neg_G2_	C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N	zzz
_Q4_neg_C3_	CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1	zzz
_Q1_neg_F5_	CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1	zzz
_Q4_neg_F4_	CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	zzz
_Q2_neg_A5_	C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O	zzz
_Q1_neg_F1_	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	zzz
_Q4_neg_G3_	COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1	zzz
_Q1_neg_G5_	CN(C)CCCSC(=N)N	zzz
_P5_neg_H3_	COC(=O)CC(NC(=S)N1C[C@@H]2C[C@@H](C1)c1cccc(=O)n1C2)C(=O)OC	zzz
_Q3_neg_H12_	COC(=O)CC(NC(=O)C1CC(C)CCC1C(C)C)C(=O)OC	zzz
_Q3_neg_H11_	COC(=O)CC(CC(=O)OC)c1ccc(OC)c(OC)c1	zzz
_Q4_neg_G4_	COC(=O)C=CC(=O)OC	zzz
_Q1_neg_H12_	CN(C)Cc1c[nH]c2cc([N+](=O)[O-])ccc12	zzz
_Q4_neg_B4_	N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1	zzz
_Q2_neg_C5_	O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1	zzz
_Q1_neg_G4_	C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1	zzz
_Q1_neg_B4_	CN(C)CCOC(c1ccccc1)c1ccccc1	zzz
_Q3_neg_B5_	CN1CCC(OC(c2ccccc2)c2ccccc2)CC1	zzz
_Q4_neg_G3_	OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1	zzz
_Q4_neg_B4_	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)OC([C@H]2C)[C@]1(C)O	zzz
_Q2_neg_H3_	O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1	zzz
_Q3_neg_D5_	CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C	zzz
_Q2_neg_D2_	CCN(CC)C(=S)SSC(=S)N(CC)CC	zzz
_Q3_neg_E2_	CCCC(CCC)C(=O)O	zzz
_Q2_neg_F3_	CNCC(O)c1ccc(O)c(O)c1	zzz
_Q4_neg_B3_	C[N+](C)(C)CC(O)CC(=O)O	zzz
_Q1_neg_E4_	OCC(O)C(O)C(O)C(O)CO	zzz
_Q3_neg_H1_	Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C	zzz
_Q2_neg_F2_	CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C	zzz
